cli_district_id,birthdate,lat_street,lon_street,card_type,gender
"[67,76]","[59,84]","[21.2391067,46.5713459]","[105.6758987,88.3690747]",classic,Female
"[67,76]","[59,84]","[21.2391067,46.5713459]","[105.6758987,88.3690747]",classic,Male
"[67,76]","[59,84]","[21.2391067,46.5713459]","[105.6758987,88.3690747]",classic,Male
"[60,75]","[74,87]","[21.2391067,35.6468662]","[105.6758987,139.7435795]",classic,Female
"[60,75]","[74,87]","[21.2391067,35.6468662]","[105.6758987,139.7435795]",classic,Female
"[60,75]","[74,87]","[21.2391067,35.6468662]","[105.6758987,139.7435795]",classic,Female
"[60,75]","[74,87]","[21.2391067,35.6468662]","[105.6758987,139.7435795]",classic,Male
"[60,75]","[74,87]","[21.2391067,35.6468662]","[105.6758987,139.7435795]",classic,Female
"[60,75]","[74,87]","[21.2391067,35.6468662]","[105.6758987,139.7435795]",classic,Female
"[60,77]","[90,99]","[21.2391067,45.3561539]","[105.6758987,70.8345928]",gold,Male
"[60,77]","[90,99]","[21.2391067,45.3561539]","[105.6758987,70.8345928]",junior,Male
"[60,77]","[90,99]","[21.2391067,45.3561539]","[105.6758987,70.8345928]",classic,Female
"[60,77]","[90,99]","[21.2391067,45.3561539]","[105.6758987,70.8345928]",classic,Male
"[60,77]","[90,99]","[21.2391067,45.3561539]","[105.6758987,70.8345928]",classic,Female
"[60,77]","[90,99]","[21.2391067,45.3561539]","[105.6758987,70.8345928]",classic,Female
"[55,60]","[100,98]","[21.2391067,35.6468662]","[105.6758987,139.7435795]",classic,Female
"[55,60]","[100,98]","[21.2391067,35.6468662]","[105.6758987,139.7435795]",classic,Male
"[55,60]","[100,98]","[21.2391067,35.6468662]","[105.6758987,139.7435795]",junior,Male
"[55,60]","[100,98]","[21.2391067,35.6468662]","[105.6758987,139.7435795]",gold,Female
"[67,76]","[103,96]","[21.2391067,34.76436245]","[105.6758987,137.62649011075342]",classic,Male
"[67,76]","[103,96]","[21.2391067,34.76436245]","[105.6758987,137.62649011075342]",classic,Male
"[67,76]","[103,96]","[21.2391067,34.76436245]","[105.6758987,137.62649011075342]",gold,Female
"[67,76]","[103,96]","[21.2391067,34.76436245]","[105.6758987,137.62649011075342]",classic,Female
