cli_district_id,birthdate,lat_street,lon_street,frequency,gender
"[43,50]","[56,64]","[50.0491699,60.1927138]","[-1.2432926722107096,1.4175744]",POPLATEK MESICNE,Male
"[43,50]","[56,64]","[50.0491699,60.1927138]","[-1.2432926722107096,1.4175744]",POPLATEK MESICNE,Female
"[43,50]","[56,64]","[50.0491699,60.1927138]","[-1.2432926722107096,1.4175744]",POPLATEK MESICNE,Male
"[43,50]","[56,64]","[50.0491699,60.1927138]","[-1.2432926722107096,1.4175744]",POPLATEK MESICNE,Female
"[43,50]","[56,64]","[50.0491699,60.1927138]","[-1.2432926722107096,1.4175744]",POPLATEK MESICNE,Female
"[42,49]","[64,75]","[51.186545,60.1927138]","[-1.2432926722107096,1.0844462]",POPLATEK MESICNE,Female
"[42,49]","[64,75]","[51.186545,60.1927138]","[-1.2432926722107096,1.0844462]",POPLATEK MESICNE,Male
"[42,49]","[64,75]","[51.186545,60.1927138]","[-1.2432926722107096,1.0844462]",POPLATEK MESICNE,Male
"[42,49]","[64,75]","[51.186545,60.1927138]","[-1.2432926722107096,1.0844462]",POPLATEK MESICNE,Male
"[42,49]","[64,75]","[51.186545,60.1927138]","[-1.2432926722107096,1.0844462]",POPLATEK MESICNE,Female
"[52,58]","[56,64]","[43.02569795,51.4907819]","[-0.6709548,0.3774018]",POPLATEK MESICNE,Male
"[52,58]","[56,64]","[43.02569795,51.4907819]","[-0.6709548,0.3774018]",POPLATEK MESICNE,Male
"[52,58]","[56,64]","[43.02569795,51.4907819]","[-0.6709548,0.3774018]",POPLATEK MESICNE,Male
"[52,58]","[56,64]","[43.02569795,51.4907819]","[-0.6709548,0.3774018]",POPLATEK MESICNE,Male
"[52,58]","[56,64]","[43.02569795,51.4907819]","[-0.6709548,0.3774018]",POPLATEK MESICNE,Female
"[52,58]","[56,64]","[43.02569795,51.4907819]","[-0.6709548,0.3774018]",POPLATEK MESICNE,Male
"[54,56]","[56,65]","[51.4907819,60.1927138]","[-1.2432926722107096,0.3774018]",POPLATEK MESICNE,Female
"[54,56]","[56,65]","[51.4907819,60.1927138]","[-1.2432926722107096,0.3774018]",POPLATEK PO OBRATU,Male
"[54,56]","[56,65]","[51.4907819,60.1927138]","[-1.2432926722107096,0.3774018]",POPLATEK MESICNE,Male
"[54,56]","[56,65]","[51.4907819,60.1927138]","[-1.2432926722107096,0.3774018]",POPLATEK MESICNE,Female
"[54,56]","[56,65]","[51.4907819,60.1927138]","[-1.2432926722107096,0.3774018]",POPLATEK MESICNE,Male
"[51,54]","[67,70]","[43.61746,52.45376785]","[-0.33248,0.9602051]",POPLATEK MESICNE,Female
"[51,54]","[67,70]","[43.61746,52.45376785]","[-0.33248,0.9602051]",POPLATEK MESICNE,Female
"[51,54]","[67,70]","[43.61746,52.45376785]","[-0.33248,0.9602051]",POPLATEK MESICNE,Male
"[51,54]","[67,70]","[43.61746,52.45376785]","[-0.33248,0.9602051]",POPLATEK MESICNE,Female
"[54,59]","[68,76]","[43.02569795,52.45376785]","[-0.33248,3.0804641]",POPLATEK MESICNE,Female
"[54,59]","[68,76]","[43.02569795,52.45376785]","[-0.33248,3.0804641]",POPLATEK MESICNE,Male
"[54,59]","[68,76]","[43.02569795,52.45376785]","[-0.33248,3.0804641]",POPLATEK MESICNE,Male
"[54,59]","[68,76]","[43.02569795,52.45376785]","[-0.33248,3.0804641]",POPLATEK MESICNE,Male
"[54,59]","[68,76]","[43.02569795,52.45376785]","[-0.33248,3.0804641]",POPLATEK MESICNE,Male
"[54,59]","[68,76]","[43.02569795,52.45376785]","[-0.33248,3.0804641]",POPLATEK TYDNE,Female
"[54,59]","[68,76]","[43.02569795,52.45376785]","[-0.33248,3.0804641]",POPLATEK MESICNE,Female
"[43,49]","[83,88]","[38.83565061646433,46.0272752]","[-116.5759867,-87.20243044485426]",POPLATEK MESICNE,Male
"[43,49]","[83,88]","[38.83565061646433,46.0272752]","[-116.5759867,-87.20243044485426]",POPLATEK MESICNE,Female
"[43,49]","[83,88]","[38.83565061646433,46.0272752]","[-116.5759867,-87.20243044485426]",POPLATEK MESICNE,Female
"[43,49]","[83,88]","[38.83565061646433,46.0272752]","[-116.5759867,-87.20243044485426]",POPLATEK MESICNE,Male
"[43,49]","[83,88]","[38.83565061646433,46.0272752]","[-116.5759867,-87.20243044485426]",POPLATEK MESICNE,Male
"[42,48]","[100,98]","[37.6608305,46.0272752]","[-111.72072281716063,-88.822156]",POPLATEK MESICNE,Male
"[42,48]","[100,98]","[37.6608305,46.0272752]","[-111.72072281716063,-88.822156]",POPLATEK MESICNE,Female
"[42,48]","[100,98]","[37.6608305,46.0272752]","[-111.72072281716063,-88.822156]",POPLATEK MESICNE,Male
"[42,48]","[100,98]","[37.6608305,46.0272752]","[-111.72072281716063,-88.822156]",POPLATEK MESICNE,Female
"[42,48]","[100,98]","[37.6608305,46.0272752]","[-111.72072281716063,-88.822156]",POPLATEK MESICNE,Female
"[52,60]","[80,95]","[38.5439017,47.761104]","[-111.0502114,-90.0577783]",POPLATEK MESICNE,Male
"[52,60]","[80,95]","[38.5439017,47.761104]","[-111.0502114,-90.0577783]",POPLATEK MESICNE,Female
"[52,60]","[80,95]","[38.5439017,47.761104]","[-111.0502114,-90.0577783]",POPLATEK MESICNE,Male
"[52,60]","[80,95]","[38.5439017,47.761104]","[-111.0502114,-90.0577783]",POPLATEK MESICNE,Female
"[52,60]","[80,95]","[38.5439017,47.761104]","[-111.0502114,-90.0577783]",POPLATEK MESICNE,Male
"[52,60]","[80,95]","[38.5439017,47.761104]","[-111.0502114,-90.0577783]",POPLATEK MESICNE,Female
"[49,59]","[100,97]","[38.5439017,46.0272752]","[-108.50606284392546,-90.0577783]",POPLATEK MESICNE,Female
"[49,59]","[100,97]","[38.5439017,46.0272752]","[-108.50606284392546,-90.0577783]",POPLATEK MESICNE,Male
"[49,59]","[100,97]","[38.5439017,46.0272752]","[-108.50606284392546,-90.0577783]",POPLATEK TYDNE,Female
"[49,59]","[100,97]","[38.5439017,46.0272752]","[-108.50606284392546,-90.0577783]",POPLATEK MESICNE,Male
"[49,59]","[100,97]","[38.5439017,46.0272752]","[-108.50606284392546,-90.0577783]",POPLATEK MESICNE,Male
"[39,47]","[100,97]","[39.862921,49.6002339]","[-75.6345404,-86.207463]",POPLATEK MESICNE,Male
"[39,47]","[100,97]","[39.862921,49.6002339]","[-75.6345404,-86.207463]",POPLATEK MESICNE,Female
"[39,47]","[100,97]","[39.862921,49.6002339]","[-75.6345404,-86.207463]",POPLATEK MESICNE,Male
"[39,47]","[100,97]","[39.862921,49.6002339]","[-75.6345404,-86.207463]",POPLATEK MESICNE,Female
"[39,47]","[100,97]","[39.862921,49.6002339]","[-75.6345404,-86.207463]",POPLATEK MESICNE,Male
"[39,47]","[100,97]","[39.862921,49.6002339]","[-75.6345404,-86.207463]",POPLATEK MESICNE,Male
"[41,49]","[80,95]","[43.0323141,58.4855751]","[-5.9201863,-8.421749]",POPLATEK MESICNE,Male
"[41,49]","[80,95]","[43.0323141,58.4855751]","[-5.9201863,-8.421749]",POPLATEK MESICNE,Male
"[41,49]","[80,95]","[43.0323141,58.4855751]","[-5.9201863,-8.421749]",POPLATEK MESICNE,Male
"[41,49]","[80,95]","[43.0323141,58.4855751]","[-5.9201863,-8.421749]",POPLATEK MESICNE,Male
"[41,49]","[80,95]","[43.0323141,58.4855751]","[-5.9201863,-8.421749]",POPLATEK MESICNE,Male
"[51,57]","[84,99]","[38.77335481799433,44.2450551]","[-77.0601708,-84.80508836324131]",POPLATEK MESICNE,Male
"[51,57]","[84,99]","[38.77335481799433,44.2450551]","[-77.0601708,-84.80508836324131]",POPLATEK MESICNE,Female
"[51,57]","[84,99]","[38.77335481799433,44.2450551]","[-77.0601708,-84.80508836324131]",POPLATEK MESICNE,Female
"[51,57]","[84,99]","[38.77335481799433,44.2450551]","[-77.0601708,-84.80508836324131]",POPLATEK MESICNE,Male
"[51,57]","[84,99]","[38.77335481799433,44.2450551]","[-77.0601708,-84.80508836324131]",POPLATEK MESICNE,Male
"[50,60]","[84,96]","[43.0323141,58.4865234]","[-5.9201863,-8.421749]",POPLATEK MESICNE,Female
"[50,60]","[84,96]","[43.0323141,58.4865234]","[-5.9201863,-8.421749]",POPLATEK MESICNE,Male
"[50,60]","[84,96]","[43.0323141,58.4865234]","[-5.9201863,-8.421749]",POPLATEK MESICNE,Female
"[50,60]","[84,96]","[43.0323141,58.4865234]","[-5.9201863,-8.421749]",POPLATEK MESICNE,Male
"[50,60]","[84,96]","[43.0323141,58.4865234]","[-5.9201863,-8.421749]",POPLATEK MESICNE,Male
"[39,49]","[79,90]","[39.4696097,51.4907819]","[-0.4032099,4.8086014]",POPLATEK MESICNE,Female
"[39,49]","[79,90]","[39.4696097,51.4907819]","[-0.4032099,4.8086014]",POPLATEK MESICNE,Female
"[39,49]","[79,90]","[39.4696097,51.4907819]","[-0.4032099,4.8086014]",POPLATEK MESICNE,Male
"[39,49]","[79,90]","[39.4696097,51.4907819]","[-0.4032099,4.8086014]",POPLATEK MESICNE,Male
"[39,49]","[79,90]","[39.4696097,51.4907819]","[-0.4032099,4.8086014]",POPLATEK MESICNE,Female
"[39,49]","[79,90]","[39.4696097,51.4907819]","[-0.4032099,4.8086014]",POPLATEK MESICNE,Female
"[41,49]","[78,84]","[52.2963292,60.1927138]","[-1.1644591637155153,1.0841815]",POPLATEK MESICNE,Female
"[41,49]","[78,84]","[52.2963292,60.1927138]","[-1.1644591637155153,1.0841815]",POPLATEK MESICNE,Male
"[41,49]","[78,84]","[52.2963292,60.1927138]","[-1.1644591637155153,1.0841815]",POPLATEK MESICNE,Female
"[41,49]","[78,84]","[52.2963292,60.1927138]","[-1.1644591637155153,1.0841815]",POPLATEK MESICNE,Female
"[41,49]","[78,84]","[52.2963292,60.1927138]","[-1.1644591637155153,1.0841815]",POPLATEK MESICNE,Female
"[39,45]","[100,97]","[38.1529011,50.3675677]","[-0.33248,3.0804641]",POPLATEK TYDNE,Female
"[39,45]","[100,97]","[38.1529011,50.3675677]","[-0.33248,3.0804641]",POPLATEK MESICNE,Female
"[39,45]","[100,97]","[38.1529011,50.3675677]","[-0.33248,3.0804641]",POPLATEK MESICNE,Male
"[39,45]","[100,97]","[38.1529011,50.3675677]","[-0.33248,3.0804641]",POPLATEK MESICNE,Female
"[39,45]","[100,97]","[38.1529011,50.3675677]","[-0.33248,3.0804641]",POPLATEK MESICNE,Male
"[39,45]","[100,97]","[38.1529011,50.3675677]","[-0.33248,3.0804641]",POPLATEK MESICNE,Male
"[46,51]","[103,95]","[43.02569795,54.56474755]","[-0.4499783,3.8581523]",POPLATEK MESICNE,Female
"[46,51]","[103,95]","[43.02569795,54.56474755]","[-0.4499783,3.8581523]",POPLATEK TYDNE,Female
"[46,51]","[103,95]","[43.02569795,54.56474755]","[-0.4499783,3.8581523]",POPLATEK MESICNE,Male
"[46,51]","[103,95]","[43.02569795,54.56474755]","[-0.4499783,3.8581523]",POPLATEK MESICNE,Female
"[46,51]","[103,95]","[43.02569795,54.56474755]","[-0.4499783,3.8581523]",POPLATEK MESICNE,Male
"[46,51]","[103,95]","[43.02569795,54.56474755]","[-0.4499783,3.8581523]",POPLATEK MESICNE,Male
"[53,59]","[78,91]","[41.4520925,46.4456895]","[-0.33248,4.6512912]",POPLATEK MESICNE,Female
"[53,59]","[78,91]","[41.4520925,46.4456895]","[-0.33248,4.6512912]",POPLATEK MESICNE,Male
"[53,59]","[78,91]","[41.4520925,46.4456895]","[-0.33248,4.6512912]",POPLATEK MESICNE,Male
"[53,59]","[78,91]","[41.4520925,46.4456895]","[-0.33248,4.6512912]",POPLATEK MESICNE,Female
"[53,59]","[78,91]","[41.4520925,46.4456895]","[-0.33248,4.6512912]",POPLATEK MESICNE,Female
"[52,57]","[83,90]","[46.4456895,60.1927138]","[-1.2432926722107096,4.6512912]",POPLATEK MESICNE,Female
"[52,57]","[83,90]","[46.4456895,60.1927138]","[-1.2432926722107096,4.6512912]",POPLATEK MESICNE,Female
"[52,57]","[83,90]","[46.4456895,60.1927138]","[-1.2432926722107096,4.6512912]",POPLATEK MESICNE,Male
"[52,57]","[83,90]","[46.4456895,60.1927138]","[-1.2432926722107096,4.6512912]",POPLATEK TYDNE,Female
"[52,57]","[83,90]","[46.4456895,60.1927138]","[-1.2432926722107096,4.6512912]",POPLATEK MESICNE,Female
"[52,57]","[83,90]","[46.4456895,60.1927138]","[-1.2432926722107096,4.6512912]",POPLATEK TYDNE,Female
"[53,59]","[102,99]","[41.4520925,44.3717578]","[-0.33248,2.238475]",POPLATEK MESICNE,Female
"[53,59]","[102,99]","[41.4520925,44.3717578]","[-0.33248,2.238475]",POPLATEK MESICNE,Male
"[53,59]","[102,99]","[41.4520925,44.3717578]","[-0.33248,2.238475]",POPLATEK MESICNE,Male
"[53,59]","[102,99]","[41.4520925,44.3717578]","[-0.33248,2.238475]",POPLATEK MESICNE,Male
"[53,59]","[102,99]","[41.4520925,44.3717578]","[-0.33248,2.238475]",POPLATEK MESICNE,Male
"[53,59]","[102,99]","[41.4520925,44.3717578]","[-0.33248,2.238475]",POPLATEK MESICNE,Male
"[52,59]","[101,97]","[46.4456895,54.4582586]","[-0.6627481,4.6512912]",POPLATEK MESICNE,Male
"[52,59]","[101,97]","[46.4456895,54.4582586]","[-0.6627481,4.6512912]",POPLATEK MESICNE,Male
"[52,59]","[101,97]","[46.4456895,54.4582586]","[-0.6627481,4.6512912]",POPLATEK MESICNE,Female
"[52,59]","[101,97]","[46.4456895,54.4582586]","[-0.6627481,4.6512912]",POPLATEK MESICNE,Female
"[52,59]","[101,97]","[46.4456895,54.4582586]","[-0.6627481,4.6512912]",POPLATEK MESICNE,Female
"[42,47]","[55,57]","[37.8381386,47.0942576]","[12.5102721,9.0752066]",POPLATEK MESICNE,Female
"[42,47]","[55,57]","[37.8381386,47.0942576]","[12.5102721,9.0752066]",POPLATEK MESICNE,Female
"[42,47]","[55,57]","[37.8381386,47.0942576]","[12.5102721,9.0752066]",POPLATEK MESICNE,Male
"[42,47]","[55,57]","[37.8381386,47.0942576]","[12.5102721,9.0752066]",POPLATEK MESICNE,Female
"[42,47]","[55,57]","[37.8381386,47.0942576]","[12.5102721,9.0752066]",POPLATEK MESICNE,Male
"[38,45]","[58,70]","[41.0082723,47.1769164]","[10.9296408,9.82279009151976]",POPLATEK MESICNE,Female
"[38,45]","[58,70]","[41.0082723,47.1769164]","[10.9296408,9.82279009151976]",POPLATEK MESICNE,Female
"[38,45]","[58,70]","[41.0082723,47.1769164]","[10.9296408,9.82279009151976]",POPLATEK MESICNE,Female
"[38,45]","[58,70]","[41.0082723,47.1769164]","[10.9296408,9.82279009151976]",POPLATEK MESICNE,Male
"[38,45]","[58,70]","[41.0082723,47.1769164]","[10.9296408,9.82279009151976]",POPLATEK PO OBRATU,Male
"[38,49]","[57,64]","[47.1769164,55.85946975]","[11.581714099864232,8.5909636]",POPLATEK MESICNE,Male
"[38,49]","[57,64]","[47.1769164,55.85946975]","[11.581714099864232,8.5909636]",POPLATEK MESICNE,Female
"[38,49]","[57,64]","[47.1769164,55.85946975]","[11.581714099864232,8.5909636]",POPLATEK MESICNE,Male
"[38,49]","[57,64]","[47.1769164,55.85946975]","[11.581714099864232,8.5909636]",POPLATEK MESICNE,Male
"[38,49]","[57,64]","[47.1769164,55.85946975]","[11.581714099864232,8.5909636]",POPLATEK MESICNE,Male
"[38,49]","[57,64]","[47.1769164,55.85946975]","[11.581714099864232,8.5909636]",POPLATEK MESICNE,Male
"[38,49]","[56,64]","[59.3019573,65.9917503]","[18.0075426,22.3415298]",POPLATEK MESICNE,Female
"[38,49]","[56,64]","[59.3019573,65.9917503]","[18.0075426,22.3415298]",POPLATEK MESICNE,Female
"[38,49]","[56,64]","[59.3019573,65.9917503]","[18.0075426,22.3415298]",POPLATEK MESICNE,Female
"[38,49]","[56,64]","[59.3019573,65.9917503]","[18.0075426,22.3415298]",POPLATEK MESICNE,Female
"[38,49]","[56,64]","[59.3019573,65.9917503]","[18.0075426,22.3415298]",POPLATEK MESICNE,Male
"[38,40]","[74,82]","[42.4020525,47.5896355]","[13.233437,9.82279009151976]",POPLATEK MESICNE,Female
"[38,40]","[74,82]","[42.4020525,47.5896355]","[13.233437,9.82279009151976]",POPLATEK MESICNE,Male
"[38,40]","[74,82]","[42.4020525,47.5896355]","[13.233437,9.82279009151976]",POPLATEK MESICNE,Male
"[38,40]","[74,82]","[42.4020525,47.5896355]","[13.233437,9.82279009151976]",POPLATEK MESICNE,Female
"[40,47]","[72,82]","[41.3386673,47.7191669]","[15.805707,4.8086014]",POPLATEK MESICNE,Female
"[40,47]","[72,82]","[41.3386673,47.7191669]","[15.805707,4.8086014]",POPLATEK MESICNE,Female
"[40,47]","[72,82]","[41.3386673,47.7191669]","[15.805707,4.8086014]",POPLATEK MESICNE,Male
"[40,47]","[72,82]","[41.3386673,47.7191669]","[15.805707,4.8086014]",POPLATEK MESICNE,Male
"[40,47]","[72,82]","[41.3386673,47.7191669]","[15.805707,4.8086014]",POPLATEK MESICNE,Male
"[39,45]","[73,82]","[47.7191669,49.47448474688979]","[16.2870765,9.5983862]",POPLATEK MESICNE,Female
"[39,45]","[73,82]","[47.7191669,49.47448474688979]","[16.2870765,9.5983862]",POPLATEK MESICNE,Male
"[39,45]","[73,82]","[47.7191669,49.47448474688979]","[16.2870765,9.5983862]",POPLATEK MESICNE,Male
"[39,45]","[73,82]","[47.7191669,49.47448474688979]","[16.2870765,9.5983862]",POPLATEK MESICNE,Female
"[39,45]","[73,82]","[47.7191669,49.47448474688979]","[16.2870765,9.5983862]",POPLATEK MESICNE,Male
"[39,45]","[73,82]","[47.7191669,49.47448474688979]","[16.2870765,9.5983862]",POPLATEK MESICNE,Male
"[38,48]","[71,82]","[49.5385243,64.5962976]","[12.1339058,6.9518746]",POPLATEK MESICNE,Male
"[38,48]","[71,82]","[49.5385243,64.5962976]","[12.1339058,6.9518746]",POPLATEK MESICNE,Female
"[38,48]","[71,82]","[49.5385243,64.5962976]","[12.1339058,6.9518746]",POPLATEK MESICNE,Male
"[38,48]","[71,82]","[49.5385243,64.5962976]","[12.1339058,6.9518746]",POPLATEK MESICNE,Male
"[38,48]","[71,82]","[49.5385243,64.5962976]","[12.1339058,6.9518746]",POPLATEK MESICNE,Female
"[38,48]","[71,82]","[49.5385243,64.5962976]","[12.1339058,6.9518746]",POPLATEK MESICNE,Male
"[52,57]","[55,61]","[42.4020525,45.9494582]","[10.11678226475984,20.3235369]",POPLATEK MESICNE,Male
"[52,57]","[55,61]","[42.4020525,45.9494582]","[10.11678226475984,20.3235369]",POPLATEK MESICNE,Male
"[52,57]","[55,61]","[42.4020525,45.9494582]","[10.11678226475984,20.3235369]",POPLATEK MESICNE,Female
"[52,57]","[55,61]","[42.4020525,45.9494582]","[10.11678226475984,20.3235369]",POPLATEK MESICNE,Female
"[52,57]","[55,61]","[42.4020525,45.9494582]","[10.11678226475984,20.3235369]",POPLATEK MESICNE,Male
"[52,57]","[55,61]","[42.4020525,45.9494582]","[10.11678226475984,20.3235369]",POPLATEK MESICNE,Female
"[50,59]","[63,69]","[37.8381386,46.4067019]","[12.5102721,19.8351409]",POPLATEK MESICNE,Male
"[50,59]","[63,69]","[37.8381386,46.4067019]","[12.5102721,19.8351409]",POPLATEK MESICNE,Female
"[50,59]","[63,69]","[37.8381386,46.4067019]","[12.5102721,19.8351409]",POPLATEK MESICNE,Female
"[50,59]","[63,69]","[37.8381386,46.4067019]","[12.5102721,19.8351409]",POPLATEK MESICNE,Male
"[50,59]","[63,69]","[37.8381386,46.4067019]","[12.5102721,19.8351409]",POPLATEK MESICNE,Male
"[50,59]","[63,69]","[37.8381386,46.4067019]","[12.5102721,19.8351409]",POPLATEK MESICNE,Male
"[49,59]","[56,65]","[46.5713459,48.0864273]","[16.2870765,8.5909636]",POPLATEK MESICNE,Male
"[49,59]","[56,65]","[46.5713459,48.0864273]","[16.2870765,8.5909636]",POPLATEK TYDNE,Female
"[49,59]","[56,65]","[46.5713459,48.0864273]","[16.2870765,8.5909636]",POPLATEK MESICNE,Female
"[49,59]","[56,65]","[46.5713459,48.0864273]","[16.2870765,8.5909636]",POPLATEK TYDNE,Male
"[49,59]","[56,65]","[46.5713459,48.0864273]","[16.2870765,8.5909636]",POPLATEK MESICNE,Female
"[49,59]","[56,65]","[46.5713459,48.0864273]","[16.2870765,8.5909636]",POPLATEK MESICNE,Male
"[50,57]","[56,71]","[49.5960467,63.8729927]","[11.581714099864232,6.1327379]",POPLATEK MESICNE,Male
"[50,57]","[56,71]","[49.5960467,63.8729927]","[11.581714099864232,6.1327379]",POPLATEK MESICNE,Female
"[50,57]","[56,71]","[49.5960467,63.8729927]","[11.581714099864232,6.1327379]",POPLATEK MESICNE,Male
"[50,57]","[56,71]","[49.5960467,63.8729927]","[11.581714099864232,6.1327379]",POPLATEK MESICNE,Male
"[50,57]","[56,71]","[49.5960467,63.8729927]","[11.581714099864232,6.1327379]",POPLATEK PO OBRATU,Female
"[49,54]","[71,82]","[45.5841734,47.7848657]","[15.805707,9.5983862]",POPLATEK MESICNE,Male
"[49,54]","[71,82]","[45.5841734,47.7848657]","[15.805707,9.5983862]",POPLATEK MESICNE,Male
"[49,54]","[71,82]","[45.5841734,47.7848657]","[15.805707,9.5983862]",POPLATEK MESICNE,Male
"[49,54]","[71,82]","[45.5841734,47.7848657]","[15.805707,9.5983862]",POPLATEK MESICNE,Female
"[49,54]","[71,82]","[45.5841734,47.7848657]","[15.805707,9.5983862]",POPLATEK MESICNE,Female
"[49,54]","[71,82]","[45.5841734,47.7848657]","[15.805707,9.5983862]",POPLATEK MESICNE,Female
"[55,60]","[73,83]","[42.4020525,49.2803369]","[10.2524462,8.126462]",POPLATEK MESICNE,Male
"[55,60]","[73,83]","[42.4020525,49.2803369]","[10.2524462,8.126462]",POPLATEK MESICNE,Female
"[55,60]","[73,83]","[42.4020525,49.2803369]","[10.2524462,8.126462]",POPLATEK MESICNE,Male
"[55,60]","[73,83]","[42.4020525,49.2803369]","[10.2524462,8.126462]",POPLATEK MESICNE,Male
"[55,60]","[73,83]","[42.4020525,49.2803369]","[10.2524462,8.126462]",POPLATEK MESICNE,Female
"[51,59]","[73,83]","[50.9861642,51.4765067]","[12.1339058,6.735243143773117]",POPLATEK MESICNE,Male
"[51,59]","[73,83]","[50.9861642,51.4765067]","[12.1339058,6.735243143773117]",POPLATEK MESICNE,Female
"[51,59]","[73,83]","[50.9861642,51.4765067]","[12.1339058,6.735243143773117]",POPLATEK MESICNE,Male
"[51,59]","[73,83]","[50.9861642,51.4765067]","[12.1339058,6.735243143773117]",POPLATEK MESICNE,Female
"[51,59]","[73,83]","[50.9861642,51.4765067]","[12.1339058,6.735243143773117]",POPLATEK MESICNE,Male
"[50,59]","[73,80]","[51.4765067,65.8880514]","[10.1786328,4.8895215]",POPLATEK MESICNE,Female
"[50,59]","[73,80]","[51.4765067,65.8880514]","[10.1786328,4.8895215]",POPLATEK MESICNE,Male
"[50,59]","[73,80]","[51.4765067,65.8880514]","[10.1786328,4.8895215]",POPLATEK PO OBRATU,Female
"[50,59]","[73,80]","[51.4765067,65.8880514]","[10.1786328,4.8895215]",POPLATEK MESICNE,Male
"[50,59]","[73,80]","[51.4765067,65.8880514]","[10.1786328,4.8895215]",POPLATEK MESICNE,Male
"[50,59]","[73,80]","[51.4765067,65.8880514]","[10.1786328,4.8895215]",POPLATEK MESICNE,Male
"[39,43]","[86,94]","[37.8701147,45.9494582]","[10.2524462,24.2768263]",POPLATEK MESICNE,Female
"[39,43]","[86,94]","[37.8701147,45.9494582]","[10.2524462,24.2768263]",POPLATEK MESICNE,Female
"[39,43]","[86,94]","[37.8701147,45.9494582]","[10.2524462,24.2768263]",POPLATEK MESICNE,Male
"[39,43]","[86,94]","[37.8701147,45.9494582]","[10.2524462,24.2768263]",POPLATEK TYDNE,Male
"[39,43]","[86,94]","[37.8701147,45.9494582]","[10.2524462,24.2768263]",POPLATEK MESICNE,Female
"[43,50]","[83,95]","[41.3386673,47.1769164]","[10.2524462,8.5909636]",POPLATEK MESICNE,Male
"[43,50]","[83,95]","[41.3386673,47.1769164]","[10.2524462,8.5909636]",POPLATEK MESICNE,Female
"[43,50]","[83,95]","[41.3386673,47.1769164]","[10.2524462,8.5909636]",POPLATEK MESICNE,Female
"[43,50]","[83,95]","[41.3386673,47.1769164]","[10.2524462,8.5909636]",POPLATEK MESICNE,Female
"[43,50]","[83,95]","[41.3386673,47.1769164]","[10.2524462,8.5909636]",POPLATEK MESICNE,Female
"[43,50]","[83,95]","[41.3386673,47.1769164]","[10.2524462,8.5909636]",POPLATEK MESICNE,Female
"[39,42]","[100,98]","[42.4020525,47.7191669]","[19.1819507,9.0752066]",POPLATEK TYDNE,Female
"[39,42]","[100,98]","[42.4020525,47.7191669]","[19.1819507,9.0752066]",POPLATEK MESICNE,Male
"[39,42]","[100,98]","[42.4020525,47.7191669]","[19.1819507,9.0752066]",POPLATEK MESICNE,Female
"[39,42]","[100,98]","[42.4020525,47.7191669]","[19.1819507,9.0752066]",POPLATEK MESICNE,Male
"[39,42]","[100,98]","[42.4020525,47.7191669]","[19.1819507,9.0752066]",POPLATEK MESICNE,Male
"[39,42]","[100,98]","[42.4020525,47.7191669]","[19.1819507,9.0752066]",POPLATEK MESICNE,Male
"[44,48]","[101,99]","[37.8381386,47.1769164]","[10.2524462,8.5909636]",POPLATEK MESICNE,Female
"[44,48]","[101,99]","[37.8381386,47.1769164]","[10.2524462,8.5909636]",POPLATEK MESICNE,Male
"[44,48]","[101,99]","[37.8381386,47.1769164]","[10.2524462,8.5909636]",POPLATEK MESICNE,Male
"[44,48]","[101,99]","[37.8381386,47.1769164]","[10.2524462,8.5909636]",POPLATEK MESICNE,Male
"[44,48]","[101,99]","[37.8381386,47.1769164]","[10.2524462,8.5909636]",POPLATEK MESICNE,Male
"[40,47]","[87,96]","[47.7191669,52.1620973]","[12.871806244651292,5.3496353]",POPLATEK MESICNE,Female
"[40,47]","[87,96]","[47.7191669,52.1620973]","[12.871806244651292,5.3496353]",POPLATEK TYDNE,Female
"[40,47]","[87,96]","[47.7191669,52.1620973]","[12.871806244651292,5.3496353]",POPLATEK MESICNE,Male
"[40,47]","[87,96]","[47.7191669,52.1620973]","[12.871806244651292,5.3496353]",POPLATEK MESICNE,Male
"[42,47]","[86,96]","[52.1620973,65.160257]","[21.1531877,5.3496353]",POPLATEK MESICNE,Female
"[42,47]","[86,96]","[52.1620973,65.160257]","[21.1531877,5.3496353]",POPLATEK MESICNE,Female
"[42,47]","[86,96]","[52.1620973,65.160257]","[21.1531877,5.3496353]",POPLATEK MESICNE,Male
"[42,47]","[86,96]","[52.1620973,65.160257]","[21.1531877,5.3496353]",POPLATEK MESICNE,Female
"[42,47]","[86,96]","[52.1620973,65.160257]","[21.1531877,5.3496353]",POPLATEK MESICNE,Female
"[42,47]","[86,96]","[52.1620973,65.160257]","[21.1531877,5.3496353]",POPLATEK MESICNE,Female
"[38,46]","[102,98]","[48.7937589,52.1620973]","[11.747231888986953,5.3496353]",POPLATEK PO OBRATU,Male
"[38,46]","[102,98]","[48.7937589,52.1620973]","[11.747231888986953,5.3496353]",POPLATEK MESICNE,Female
"[38,46]","[102,98]","[48.7937589,52.1620973]","[11.747231888986953,5.3496353]",POPLATEK MESICNE,Female
"[38,46]","[102,98]","[48.7937589,52.1620973]","[11.747231888986953,5.3496353]",POPLATEK MESICNE,Female
"[38,46]","[102,98]","[48.7937589,52.1620973]","[11.747231888986953,5.3496353]",POPLATEK MESICNE,Male
"[47,49]","[100,98]","[47.7191669,52.8243943]","[12.1339058,6.077952]",POPLATEK MESICNE,Female
