cli_district_id,birthdate,acct_district_id,lat_street,lon_street,disp_type,gender
"[64,74]","[66,88]","[64,74]","[32.591669,39.862921]","[-75.8937445,-93.24796]",OWNER,Female
"[64,74]","[66,88]","[64,74]","[32.591669,39.862921]","[-75.8937445,-93.24796]",OWNER,Male
"[64,74]","[66,88]","[64,74]","[32.591669,39.862921]","[-75.8937445,-93.24796]",OWNER,Male
"[64,74]","[66,88]","[64,74]","[32.591669,39.862921]","[-75.8937445,-93.24796]",OWNER,Female
"[64,74]","[66,88]","[64,74]","[32.591669,39.862921]","[-75.8937445,-93.24796]",DISPONENT,Male
"[64,74]","[66,88]","[64,74]","[32.591669,39.862921]","[-75.8937445,-93.24796]",OWNER,Female
"[60,77]","[101,99]","[60,77]","[33.9155475,39.59540515259948]","[-118.1855016,-89.4939137]",DISPONENT,Male
"[60,77]","[101,99]","[60,77]","[33.9155475,39.59540515259948]","[-118.1855016,-89.4939137]",OWNER,Female
"[60,77]","[101,99]","[60,77]","[33.9155475,39.59540515259948]","[-118.1855016,-89.4939137]",DISPONENT,Female
"[60,77]","[101,99]","[60,77]","[33.9155475,39.59540515259948]","[-118.1855016,-89.4939137]",DISPONENT,Male
"[60,77]","[101,99]","[60,77]","[33.9155475,39.59540515259948]","[-118.1855016,-89.4939137]",OWNER,Female
"[60,77]","[101,99]","[60,77]","[33.9155475,39.59540515259948]","[-118.1855016,-89.4939137]",OWNER,Female
"[64,76]","[58,64]","[64,76]","[-0.639722,-4.9335876]","[100.3535398,174.4279938]",OWNER,Male
"[64,76]","[58,64]","[64,76]","[-0.639722,-4.9335876]","[100.3535398,174.4279938]",OWNER,Male
"[64,76]","[58,64]","[64,76]","[-0.639722,-4.9335876]","[100.3535398,174.4279938]",OWNER,Female
"[64,76]","[58,64]","[64,76]","[-0.639722,-4.9335876]","[100.3535398,174.4279938]",DISPONENT,Female
"[52,68]","[67,78]","[64,68]","[-0.639722,21.2391067]","[105.6758987,174.4279938]",OWNER,Male
"[52,68]","[67,78]","[64,68]","[-0.639722,21.2391067]","[105.6758987,174.4279938]",OWNER,Female
"[52,68]","[67,78]","[64,68]","[-0.639722,21.2391067]","[105.6758987,174.4279938]",OWNER,Male
"[52,68]","[67,78]","[64,68]","[-0.639722,21.2391067]","[105.6758987,174.4279938]",OWNER,Female
"[61,74]","[100,99]","[61,74]","[-0.639722,21.2391067]","[105.6758987,174.4279938]",OWNER,Female
"[61,74]","[100,99]","[61,74]","[-0.639722,21.2391067]","[105.6758987,174.4279938]",OWNER,Male
"[61,74]","[100,99]","[61,74]","[-0.639722,21.2391067]","[105.6758987,174.4279938]",OWNER,Female
"[61,74]","[100,99]","[61,74]","[-0.639722,21.2391067]","[105.6758987,174.4279938]",OWNER,Female
"[61,74]","[100,99]","[61,74]","[-0.639722,21.2391067]","[105.6758987,174.4279938]",DISPONENT,Male
"[61,74]","[100,99]","[61,74]","[-0.639722,21.2391067]","[105.6758987,174.4279938]",DISPONENT,Male
"[61,74]","[100,99]","[61,74]","[-0.639722,21.2391067]","[105.6758987,174.4279938]",OWNER,Female
"[45,70]","[61,86]","[61,72]","[21.2391067,35.6468662]","[105.6758987,139.7435795]",OWNER,Male
"[45,70]","[61,86]","[61,72]","[21.2391067,35.6468662]","[105.6758987,139.7435795]",OWNER,Female
"[45,70]","[61,86]","[61,72]","[21.2391067,35.6468662]","[105.6758987,139.7435795]",OWNER,Male
"[45,70]","[61,86]","[61,72]","[21.2391067,35.6468662]","[105.6758987,139.7435795]",OWNER,Male
"[45,70]","[61,86]","[61,72]","[21.2391067,35.6468662]","[105.6758987,139.7435795]",OWNER,Female
"[45,70]","[61,86]","[61,72]","[21.2391067,35.6468662]","[105.6758987,139.7435795]",DISPONENT,Female
"[72,76]","[102,79]","[72,76]","[21.2391067,22.315357849999998]","[105.6758987,114.0451497252082]",OWNER,Male
"[72,76]","[102,79]","[72,76]","[21.2391067,22.315357849999998]","[105.6758987,114.0451497252082]",OWNER,Male
"[72,76]","[102,79]","[72,76]","[21.2391067,22.315357849999998]","[105.6758987,114.0451497252082]",DISPONENT,Male
"[72,76]","[102,79]","[72,76]","[21.2391067,22.315357849999998]","[105.6758987,114.0451497252082]",OWNER,Female
"[72,76]","[102,79]","[72,76]","[21.2391067,22.315357849999998]","[105.6758987,114.0451497252082]",OWNER,Female
"[64,74]","[60,78]","[64,74]","[41.5908006,60.1927138]","[-1.2432926722107096,-91.7645189704043]",OWNER,Female
"[64,74]","[60,78]","[64,74]","[41.5908006,60.1927138]","[-1.2432926722107096,-91.7645189704043]",OWNER,Male
"[64,74]","[60,78]","[64,74]","[41.5908006,60.1927138]","[-1.2432926722107096,-91.7645189704043]",OWNER,Male
"[64,74]","[60,78]","[64,74]","[41.5908006,60.1927138]","[-1.2432926722107096,-91.7645189704043]",DISPONENT,Female
"[64,74]","[60,78]","[64,74]","[41.5908006,60.1927138]","[-1.2432926722107096,-91.7645189704043]",OWNER,Male
"[64,74]","[60,78]","[64,74]","[41.5908006,60.1927138]","[-1.2432926722107096,-91.7645189704043]",OWNER,Male
"[64,74]","[60,78]","[64,74]","[41.5908006,60.1927138]","[-1.2432926722107096,-91.7645189704043]",OWNER,Female
"[64,76]","[59,76]","[64,76]","[43.61746,60.1927138]","[-0.33248,3.0804641]",OWNER,Female
"[64,76]","[59,76]","[64,76]","[43.61746,60.1927138]","[-0.33248,3.0804641]",OWNER,Female
"[64,76]","[59,76]","[64,76]","[43.61746,60.1927138]","[-0.33248,3.0804641]",DISPONENT,Male
"[64,76]","[59,76]","[64,76]","[43.61746,60.1927138]","[-0.33248,3.0804641]",OWNER,Male
"[64,76]","[59,76]","[64,76]","[43.61746,60.1927138]","[-0.33248,3.0804641]",DISPONENT,Female
"[64,76]","[59,76]","[64,76]","[43.61746,60.1927138]","[-0.33248,3.0804641]",OWNER,Male
"[61,73]","[55,66]","[61,73]","[42.4020525,52.8243943]","[14.8489617,8.5909636]",OWNER,Female
"[61,73]","[55,66]","[61,73]","[42.4020525,52.8243943]","[14.8489617,8.5909636]",OWNER,Female
"[61,73]","[55,66]","[61,73]","[42.4020525,52.8243943]","[14.8489617,8.5909636]",OWNER,Male
"[61,73]","[55,66]","[61,73]","[42.4020525,52.8243943]","[14.8489617,8.5909636]",OWNER,Male
"[61,73]","[55,66]","[61,73]","[42.4020525,52.8243943]","[14.8489617,8.5909636]",DISPONENT,Male
"[61,73]","[55,66]","[61,73]","[42.4020525,52.8243943]","[14.8489617,8.5909636]",OWNER,Male
"[61,73]","[55,66]","[61,73]","[42.4020525,52.8243943]","[14.8489617,8.5909636]",OWNER,Female
"[65,77]","[71,78]","[65,77]","[42.4020525,55.85946975]","[11.581714099864232,5.8429961]",OWNER,Female
"[65,77]","[71,78]","[65,77]","[42.4020525,55.85946975]","[11.581714099864232,5.8429961]",OWNER,Female
"[65,77]","[71,78]","[65,77]","[42.4020525,55.85946975]","[11.581714099864232,5.8429961]",OWNER,Male
"[65,77]","[71,78]","[65,77]","[42.4020525,55.85946975]","[11.581714099864232,5.8429961]",OWNER,Female
"[65,77]","[71,78]","[65,77]","[42.4020525,55.85946975]","[11.581714099864232,5.8429961]",DISPONENT,Female
"[65,77]","[71,78]","[65,77]","[42.4020525,55.85946975]","[11.581714099864232,5.8429961]",DISPONENT,Male
"[62,74]","[101,98]","[62,74]","[41.55567177346235,52.6196399]","[-0.33248,-84.80486282582908]",OWNER,Female
"[62,74]","[101,98]","[62,74]","[41.55567177346235,52.6196399]","[-0.33248,-84.80486282582908]",OWNER,Male
"[62,74]","[101,98]","[62,74]","[41.55567177346235,52.6196399]","[-0.33248,-84.80486282582908]",OWNER,Male
"[62,74]","[101,98]","[62,74]","[41.55567177346235,52.6196399]","[-0.33248,-84.80486282582908]",OWNER,Male
"[62,74]","[101,98]","[62,74]","[41.55567177346235,52.6196399]","[-0.33248,-84.80486282582908]",OWNER,Male
"[62,74]","[101,98]","[62,74]","[41.55567177346235,52.6196399]","[-0.33248,-84.80486282582908]",OWNER,Female
"[62,74]","[101,98]","[62,74]","[41.55567177346235,52.6196399]","[-0.33248,-84.80486282582908]",OWNER,Male
"[60,77]","[103,95]","[60,77]","[43.4014434,52.370336]","[0.9602051,4.8895215]",OWNER,Female
"[60,77]","[103,95]","[60,77]","[43.4014434,52.370336]","[0.9602051,4.8895215]",OWNER,Male
"[60,77]","[103,95]","[60,77]","[43.4014434,52.370336]","[0.9602051,4.8895215]",DISPONENT,Male
"[60,77]","[103,95]","[60,77]","[43.4014434,52.370336]","[0.9602051,4.8895215]",OWNER,Female
"[60,77]","[103,95]","[60,77]","[43.4014434,52.370336]","[0.9602051,4.8895215]",OWNER,Female
"[60,77]","[103,95]","[60,77]","[43.4014434,52.370336]","[0.9602051,4.8895215]",OWNER,Female
"[62,76]","[80,92]","[62,76]","[42.4020525,65.160257]","[13.233437,8.5909636]",OWNER,Female
"[62,76]","[80,92]","[62,76]","[42.4020525,65.160257]","[13.233437,8.5909636]",OWNER,Male
"[62,76]","[80,92]","[62,76]","[42.4020525,65.160257]","[13.233437,8.5909636]",DISPONENT,Female
"[62,76]","[80,92]","[62,76]","[42.4020525,65.160257]","[13.233437,8.5909636]",OWNER,Male
"[62,76]","[80,92]","[62,76]","[42.4020525,65.160257]","[13.233437,8.5909636]",OWNER,Female
"[62,76]","[80,92]","[62,76]","[42.4020525,65.160257]","[13.233437,8.5909636]",DISPONENT,Male
"[62,76]","[80,92]","[62,76]","[42.4020525,65.160257]","[13.233437,8.5909636]",OWNER,Male
"[60,73]","[100,97]","[60,73]","[44.011649199999994,49.9163758]","[10.11678226475984,8.5909636]",OWNER,Female
"[60,73]","[100,97]","[60,73]","[44.011649199999994,49.9163758]","[10.11678226475984,8.5909636]",OWNER,Male
"[60,73]","[100,97]","[60,73]","[44.011649199999994,49.9163758]","[10.11678226475984,8.5909636]",OWNER,Male
"[60,73]","[100,97]","[60,73]","[44.011649199999994,49.9163758]","[10.11678226475984,8.5909636]",OWNER,Male
"[60,73]","[100,97]","[60,73]","[44.011649199999994,49.9163758]","[10.11678226475984,8.5909636]",DISPONENT,Male
"[60,73]","[100,97]","[60,73]","[44.011649199999994,49.9163758]","[10.11678226475984,8.5909636]",OWNER,Male
